
DATE,PE
2019-09-09,17.761524241159282
2019-09-10,17.767249090583814
2019-09-11,17.895700399546783
2019-09-12,17.947224044367584
2019-09-13,17.934223865466038
2019-09-16,17.87798914663963
2019-09-17,17.92414574512493
2019-09-18,17.930288031486672
2019-09-19,17.930645834575706
2019-09-20,17.842864810066196
2019-09-23,17.8411354284692
2019-09-24,17.690977398771544
2019-09-25,17.799928439382192
2019-09-26,17.756693899457332
2019-09-27,17.662293517800705
2019-09-30,17.751446120818176
2019-10-01,17.288469453754338
2019-10-02,16.97894984418181
2019-10-03,17.114305874051862
2019-10-04,17.357617451637562
2019-10-07,17.279884753336862
2019-10-08,17.01099547245252
2019-10-09,17.16587287587464
2019-10-10,17.27600399835362
2019-10-11,17.46498500617393
2019-10-14,17.44075968718763
2019-10-15,17.614394073028752
2019-10-16,17.579173281589934
2019-10-17,17.627741518198388
2019-10-18,17.55865231963309
2019-10-21,17.679308520021166
2019-10-22,17.616216851884516
2019-10-23,17.666372670077028
2019-10-24,17.700299876521434
2019-10-25,17.772387840301054
2019-10-28,17.871582289645442
2019-10-29,17.85670606220968
2019-10-30,17.914799788322455
2019-10-31,17.860645616510848
2019-11-01,17.736005089058526
2019-11-04,17.80170020818876
2019-11-05,17.78059218135554
2019-11-06,17.79308350682397
2019-11-07,17.841660883645616
2019-11-08,17.88734674994217
2019-11-11,17.85224381216748
2019-11-12,17.88017580383993
2019-11-13,17.89289845015036
2019-11-14,17.90787647467037
2019-11-15,18.045685866296555
2019-11-18,18.05476520934537
2019-11-19,18.0440666204025
2019-11-20,17.976289613694195
2019-11-21,17.947837150127228
2019-11-22,17.986872542216055
2019-11-25,18.121906083738143
2019-11-26,18.1616932685635
2019-11-27,18.237508674531576
2019-11-28,18.237508674531576
2019-11-29,18.16435345824659
2019-12-02,17.7095489961895
2019-12-03,17.591992265256213
2019-12-04,17.70323608030484
2019-12-05,17.72979582551328
2019-12-06,17.89177046010351
2019-12-09,17.83518170960587
2019-12-10,17.815617357675027
2019-12-11,17.867428766422112
2019-12-12,18.020644941136325
2019-12-13,18.02195302280612
2019-12-16,18.150770630722857
2019-12-17,18.156856054143205
2019-12-18,18.149007564124435
2019-12-19,18.229938008303478
2019-12-20,18.32008189728715
2019-12-23,18.335949496672924
2019-12-24,18.332366490360005
2019-12-25,18.332366490360005
2019-12-26,18.426377751236988
2019-12-27,18.427003355513847
2019-12-30,18.320480009099697
2019-12-31,18.37445259625775
2020-01-01,18.37445259625775
2020-01-02,19.688463165528493
2020-01-03,19.549465159847703
2020-01-06,19.61854112527951
2020-01-07,19.56354626216233
2020-01-08,19.65945488608207
2020-01-09,19.79029431316855
2020-01-10,19.73378860216353
